ID,Latitude,Longitude,Easting,Northing,Zone,Block,Subzone,Village,SamplingTime,LU,Lu,Geo,Geogy,Taxo,Taxom,Sand,Clay,Silt,Textural Class,Texture,EC,pH,Rain,Temp,Hshde,TPI,TRI,Alt,Slope,LS Factor,Aspect,TWI,NvOp,PvOp,B11,B12,B2,B3,B4,B5,SOCI*B5,SOCI*B4,SOCI*B12,SOCI*BI2,B5*B3,B5*BI2,B4*B3,B5*B6,B6,B7,B8,B8A,B9,BI2,BR,BR2,BSI,CI,CI*BSI,CI*B4,CI*B3,CLAYI,EVI2,GNDVI,HBSI,HI,IPVI,MSAVI2,NDMI,NDSI,NDVI,NDWI,OSAVI,PVI,RVI,SAVI,SOCI,composite_method,date_range,SOC
169,15.55409086,37.63063573,353157,1720083,Gash Barka,1,Dghe,AdeBrihim,1,RF,0.92,AlluvElluvSedts_01,1,Fluvisols,2,58.2,17.7,24.1,Sandy Loam,2,0.24,7.56,326.68027,29.08822,180,0.26141,0.82006,552.86047,0.28852,0.11294,121.12312,9.24936,89.27029,89.76674,0.408602714,0.354915139,0.093382352,0.154077261,0.216662404,0.262972865,0.735620194,0.60607485,0.992812484,0.83417072,0.040518139,0.078419339,0.03338275,0.08003623,0.304351666,0.327837411,0.327365006,0.345643329,0.35712257,0.298203157,-0.040379504,0.07031607,0.151996775,0.168811565,0.025658813,0.036575119,0.026010024,1.151268765,0.14981232,0.359934632,0.094913702,3.06228643,0.601743589,0.14683018,-0.110382163,0.452344965,0.203487178,-0.359934632,0.157241892,0.078278561,1.51094514,0.159051287,2.797323572,Weighted_Average,2023-01-01 to 2023-12-31,0.34
1161,15.56341597,36.93972852,279055,1721710,Gash Barka,1,Forto Sawa,Badob,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,53.2,18,28.8,Sandy Loam,2,0.11,7.22,323.33334,28.17264,182,0.19501,1.12426,700.03522,1.33206,0.19635,16.69128,7.71964,89.16027,89.26239,0.329824963,0.277318565,0.073475447,0.118790126,0.150939802,0.196002169,0.803191294,0.618531598,1.136415266,1.032777423,0.023283122,0.049398015,0.017930158,0.048699858,0.248465915,0.275529912,0.300236918,0.294706155,0.314499145,0.2520279,0.039681646,0.086481029,0.068014955,0.119192096,0.008106845,0.017990831,0.014158844,1.189336033,0.224507962,0.433019286,0.029092901,2.418951905,0.665453036,0.215613199,-0.046960538,0.470414039,0.330906071,-0.433019286,0.244278146,0.105569003,1.989116945,0.235440659,4.097869416,Weighted_Average,2023-01-01 to 2023-12-31,0.48
261,15.60479062,37.44495901,333283,1725829,Gash Barka,2,Dghe,Hawashayt/Dirfa,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,32.7,31.6,35.7,Clay Loam,4,0.06,8.67,317.66666,29.08322,182,0.18036,2.4643,540.5304,3.27415,0.43304,29.53424,6.82031,88.93693,89.30608,0.455788801,0.406544172,0.117590212,0.177051063,0.25539176,0.303818614,0.790096491,0.664159877,1.057239777,0.842721021,0.053791409,0.098453793,0.045217383,0.097511053,0.320951544,0.34125209,0.336824322,0.354611045,0.36466109,0.324054512,-0.093789083,0.057106282,0.185892695,0.181158508,0.033676043,0.04626639,0.032074306,1.121129838,0.104413329,0.310918296,0.12445037,3.635034502,0.568752407,0.103741911,-0.150091482,0.440455404,0.137504815,-0.310918296,0.108256875,0.057581517,1.318853524,0.111835786,2.600553272,Weighted_Average,2023-01-01 to 2023-12-31,0.23
1162,15.61352911,36.91971441,276962,1727277,Gash Barka,1,Forto Sawa,Erdt,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,64.5,12.2,23.3,Sandy Loam,2,0.1,9.34,308.14835,28.29361,183,-0.05267,1.80676,676.5932,2.40115,0.32668,263.15558,7.13042,89.45536,88.87415,0.327917995,0.274054458,0.057615852,0.098361889,0.115818831,0.182200352,0.921478413,0.585753822,1.386030621,1.117480296,0.017921571,0.040258087,0.011392159,0.047104401,0.258530793,0.288562529,0.27304432,0.306479746,0.303577347,0.220955044,-0.001846355,0.089478407,0.082179552,0.081505666,0.006698099,0.009439891,0.008017051,1.196543185,0.253424443,0.470327171,0.059390655,1.856865786,0.702160437,0.240929161,-0.091309677,0.538510296,0.404320874,-0.470327171,0.286456631,0.111175209,2.357512313,0.265325695,5.057500729,Weighted_Average,2023-01-01 to 2023-12-31,0.37
1163,15.62769712,36.92164137,277184,1728843,Gash Barka,1,Forto Sawa,Qandoshi,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,70,11.6,18.4,Sandy Loam,2,0.31,9.72,306.26666,28.33568,185,0.10291,1.92758,674.55072,2.63584,0.35528,282.24365,7.03717,89.00227,89.13318,0.342436952,0.298319005,0.069960929,0.110974907,0.142190637,0.194208283,0.86104832,0.63042115,1.322637088,0.953655676,0.021552246,0.041773376,0.015779593,0.046590195,0.239898083,0.26065957,0.24494643,0.276153403,0.283309793,0.215095747,-0.09824401,0.068852963,0.166268806,0.123301651,0.020501218,0.01753234,0.013683389,1.147888487,0.161952366,0.376407674,0.130331936,2.522199523,0.632712419,0.153817344,-0.165974258,0.510489612,0.265424838,-0.376407674,0.18780631,0.072659318,1.722662165,0.173742814,4.433633346,Weighted_Average,2023-01-01 to 2023-12-31,0.36
1164,15.64344457,36.92147309,277183,1730586,Gash Barka,1,Forto Sawa,Dewdember,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,52.5,17.7,29.7,Sandy Loam,2,0.13,9.37,301.95694,28.37586,181,-0.07214,2.19448,664.539,2.93884,0.3922,39.65626,6.92835,89.38789,88.87502,0.237795817,0.167722999,0.037961848,0.073593352,0.076432018,0.13271831,0.895703505,0.515832566,1.131946888,1.613989183,0.009767185,0.03173935,0.005624888,0.035518957,0.267626652,0.312981244,0.321132258,0.338756483,0.299247676,0.23914824,0.313813254,0.172797946,-0.19053337,0.018921242,-0.003605128,0.001446189,0.001392478,1.417788968,0.406595216,0.627116406,-0.196162064,1.159334629,0.80774928,0.39118144,0.149100473,0.52732234,0.615498561,-0.627116406,0.438873597,0.173029199,4.201540996,0.408940473,6.7489068,Weighted_Average,2023-01-01 to 2023-12-31,0.22
1166,15.64847131,36.92273715,277324,1731141,Gash Barka,1,Forto Sawa,Dewdember,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,72,11.6,16.4,Sandy Loam,2,0.1,9.51,301.01083,28.39125,179,-0.04218,0.62285,661.75281,0.83487,0.13571,103.62988,8.18684,89.49506,89.27148,0.331804883,0.280257692,0.064732544,0.114716041,0.147282359,0.19252431,0.737621164,0.564285025,1.073755335,0.937195117,0.022085627,0.047094241,0.016895649,0.050269137,0.2611054,0.28702334,0.291239864,0.305494195,0.314954515,0.244614515,0.019216481,0.084218825,0.091342061,0.124299682,0.011353789,0.01830715,0.014259167,1.183927837,0.218817977,0.434834967,0.051936248,2.303082806,0.66413935,0.209737058,-0.065107714,0.48617843,0.328278699,-0.434834967,0.24052157,0.101793328,1.977425306,0.230081134,3.831314414,Weighted_Average,2023-01-01 to 2023-12-31,0.23
1174,15.65159092,36.91347367,276334,1731496,Gash Barka,1,Forto Sawa,Embayb,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,58.2,15.4,26.4,Sandy Loam,2,0.3,8.78,302.1189,28.37564,183,-0.07861,1.29373,665.67072,1.55608,0.22367,270.61804,7.5642,89.33867,89.07784,0.430135224,0.392905271,0.101199597,0.159881093,0.242064017,0.274005705,0.716491502,0.632967884,1.027399367,0.764475712,0.043808332,0.080107257,0.03870146,0.078428534,0.286229566,0.302128811,0.294596844,0.319232648,0.329875335,0.292356163,-0.142993636,0.045234656,0.232034147,0.20446305,0.047442409,0.049493147,0.032689776,1.094755546,0.070023211,0.29641868,0.16549944,3.80098254,0.548944157,0.069118733,-0.187018605,0.458045181,0.097888315,-0.29641868,0.075406601,0.037146318,1.21702039,0.076012555,2.614878046,Weighted_Average,2023-01-01 to 2023-12-31,0.26
1165,15.65977823,36.93168747,278296,1732383,Gash Barka,1,Forto Sawa,Mymlih,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,64,15.6,20.4,Sandy Loam,2,0.1,9.47,298.73361,28.42306,179,-0.3266,1.23578,656.14777,0.8006,0.13153,101.13575,8.22877,89.69498,88.978,0.316953791,0.257112129,0.081811572,0.132035315,0.171516911,0.202617667,0.731972886,0.619618862,0.928838585,0.966087514,0.026752687,0.054184628,0.022646289,0.055537391,0.274099448,0.30083772,0.310127016,0.320353119,0.285238925,0.267423018,0.093461264,0.104241796,0.044713501,0.130065249,0.005815673,0.02230839,0.017173206,1.232745389,0.201261344,0.402774476,-0.003573415,2.572228329,0.643892715,0.194427761,-0.010886595,0.411855151,0.287785431,-0.402774476,0.216023404,0.098012145,1.808142498,0.211803029,3.612581749,Weighted_Average,2023-01-01 to 2023-12-31,0.21
1173,15.67226618,36.91937241,276989,1733778,Gash Barka,1,Forto Sawa,Embayb,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,48.4,21.9,29.7,Loam,3,0.12,9.24,298.18332,28.44972,175,0.12061,2.78277,653.86218,3.70361,0.48533,93.60303,6.69706,88.7831,88.68879,0.334160808,0.28061607,0.073769962,0.121967911,0.167042681,0.2051452,0.742793137,0.604830905,1.016059312,0.888643411,0.025021131,0.050348016,0.020373847,0.051255718,0.249850927,0.271008098,0.278726846,0.288996119,0.321586684,0.245426245,-0.003377576,0.087096214,0.118929303,0.155962347,0.018548493,0.026052369,0.019022402,1.190811376,0.166233356,0.391217835,0.066333528,2.870402016,0.625271198,0.159818799,-0.090447183,0.465203984,0.250542395,-0.391217835,0.18436742,0.078972631,1.668596579,0.177132211,3.620816556,Weighted_Average,2023-01-01 to 2023-12-31,0.3
232,15.68781056,37.54043373,343584,1734942,Gash Barka,2,Dghe,Hawashayt/Himbol,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,56,22.9,21.1,Sandy clay loam,4,0.07,7.7,295.9675,29.10235,178,-0.01358,1.89133,508.47372,2.5189,0.34103,192.23364,7.08254,89.13301,88.93666,0.324832859,0.297628928,0.123899644,0.175573563,0.234366322,0.239912759,0.722385589,0.705685076,0.896170964,0.841925073,0.042122338,0.067082781,0.04114853,0.057759181,0.24075077,0.249713374,0.265731945,0.253861222,0.272222677,0.279613229,-0.056619095,0.043703778,0.154469961,0.143418002,0.022153773,0.03361235,0.02518041,1.091402176,0.042891139,0.204299244,0.096856284,3.275529301,0.531359459,0.042120056,-0.10007524,0.29827614,0.062718919,-0.204299244,0.047516596,0.022178844,1.133831611,0.047043811,3.011034478,Weighted_Average,2023-01-01 to 2023-12-31,0.2
1172,15.69079692,36.94119649,279349,1735806,Gash Barka,1,Forto Sawa,Kurmud,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,79.6,9.8,10.6,Sandy Loam,2,0.14,9.34,291.745,28.47996,184,-0.11029,1.6122,641.75214,2.163,0.29766,288.37531,7.23487,89.40067,88.92281,0.344017257,0.300984695,0.082105874,0.129458976,0.173301013,0.194731563,0.712651672,0.634223106,1.101502206,0.917897146,0.025209749,0.048841547,0.022435372,0.047692973,0.244916499,0.26987127,0.281110659,0.289294793,0.282728957,0.250814743,-0.034142235,0.066716949,0.132619557,0.144807899,0.019204359,0.025095356,0.018746682,1.142972592,0.158820777,0.369368971,0.08470519,2.851707119,0.618625524,0.15300671,-0.100629962,0.453155337,0.237251048,-0.369368971,0.175468095,0.076232931,1.62209472,0.169438905,3.65966185,Weighted_Average,2023-01-01 to 2023-12-31,0.26
69,15.69570632,36.95595912,280937,1736334,Gash Barka,2,Forto,Sawa,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,40,25,35,Loam,3,0.27,8.51,292.69278,28.45264,182,0.34503,1.89226,648.05127,2.10137,0.29015,19.96391,7.26378,88.95378,89.20328,0.387574652,0.29408543,0.102379243,0.147522063,0.201880611,0.23288765,0.800583778,0.693992757,1.010959683,0.922817964,0.034356067,0.062517582,0.029781844,0.060221113,0.258584398,0.278666053,0.285669663,0.303556181,0.305442559,0.268445243,-0.014516071,0.137149328,0.122076142,0.155575652,0.018992075,0.031407708,0.022950841,1.317898178,0.118333876,0.31890637,0.064555141,3.408292133,0.585928628,0.115073872,-0.151364054,0.448615331,0.171857256,-0.31890637,0.129393895,0.059247807,1.415042593,0.127268031,3.437639473,Weighted_Average,2023-01-01 to 2023-12-31,0.33
38,15.69961292,37.23185972,310518,1736500,Gash Barka,2,Dghe,Hawashayt,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,48,15,37,Loam,3,0.32,7.48,296.6925,28.89826,181,0.18872,0.93784,562.47882,0.89875,0.14351,37.03202,8.11312,89.4136,88.10709,0.474036468,0.407261818,0.118063614,0.173728552,0.252168009,0.291060905,0.784402124,0.679586707,1.097560784,0.852665349,0.05056559,0.092088968,0.043808783,0.087755703,0.301502885,0.320956177,0.326245081,0.343674643,0.345431273,0.316390714,-0.110451226,0.075768501,0.194902259,0.184174902,0.035896104,0.046443018,0.031996439,1.163960006,0.095882805,0.305049146,0.133309079,3.818271647,0.564034748,0.095131691,-0.184674239,0.463606257,0.128069495,-0.305049146,0.100319284,0.0523804,1.293760786,0.10303622,2.694975899,Weighted_Average,2023-01-01 to 2023-12-31,0.21
275,15.70663227,37.60471787,350488,1736978,Gash Barka,2,Dghe,Hawashayt/Dirfa,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,54.7,16,29.3,Sandy Loam,2,0.05,7.63,303.36917,29.04799,182,-0.09564,0.78799,539.91583,0.88269,0.14155,292.2171,8.13115,89.49656,89.49146,0.511202294,0.455652141,0.164300988,0.243354389,0.337843517,0.359082894,0.71759618,0.675151118,0.910581487,0.808079603,0.087384398,0.145198945,0.082215703,0.130785101,0.364219804,0.379460462,0.391988845,0.392528143,0.392726162,0.404360517,-0.075106438,0.057454515,0.175735942,0.16257651,0.028570536,0.05492542,0.039563707,1.121913513,0.061450202,0.233943557,0.113691636,3.390513895,0.53709436,0.06292103,-0.131991384,0.354973868,0.07418872,-0.233943557,0.060848909,0.038286529,1.160267478,0.066039889,1.998413714,Weighted_Average,2023-01-01 to 2023-12-31,0.12
70,15.70977182,36.958524,281227,1737888,Gash Barka,2,Forto,Sawa,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,64,17,19,Sandy Loam,2,0.26,8.6,289.3136,28.49033,181,0.33557,1.51542,638.86688,1.42615,0.20782,27.92681,7.65139,88.88464,89.19663,0.395683092,0.321430239,0.088889395,0.13152547,0.187621493,0.23363562,0.841582226,0.675834078,1.157828485,0.921307204,0.030729035,0.05975662,0.024677005,0.060295968,0.258076951,0.279118471,0.279882519,0.303064395,0.311035255,0.255768448,-0.069095026,0.103544098,0.159804101,0.175768624,0.028088547,0.032977972,0.023118051,1.231007677,0.133311765,0.360608088,0.102447324,3.631387708,0.598674047,0.128964174,-0.171412772,0.501049567,0.197348094,-0.360608088,0.147028583,0.065238397,1.491740174,0.143039757,3.602114378,Weighted_Average,2023-01-01 to 2023-12-31,0.38
227,15.71142907,37.55703285,345381,1737543,Gash Barka,2,Dghe,Hawashayt/Himbol,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,45,18.2,36.8,Silty loam,3,0.05,7.7,295.62418,29.11083,181,0.03461,1.69157,515.33374,2.2892,0.31304,37.04762,7.17817,89.29522,89.32032,0.479506153,0.441764721,0.141276281,0.219099293,0.303004752,0.341081779,0.725834084,0.644804825,0.940090944,0.769626237,0.074730777,0.123355792,0.066388127,0.1180483,0.346099696,0.360909762,0.348970186,0.361494136,0.354335172,0.361660456,-0.117352268,0.040966704,0.206088843,0.160706396,0.033119795,0.048694802,0.035210658,1.085433331,0.055348523,0.228617973,0.148219958,3.156314891,0.535250921,0.05598878,-0.15756149,0.372752404,0.070501841,-0.228617973,0.056609424,0.03250247,1.151698721,0.059852127,2.128035354,Weighted_Average,2023-01-01 to 2023-12-31,0.16
71,15.71880003,36.96158705,281565,1738884,Gash Barka,2,Forto,Sawa,1,CG,0.65,Gneisses_03,2,Fluvisols,2,38,18,44,Loam,3,0.26,8.74,287.20834,28.4941,181,-0.19409,0.88399,631.6347,0.66431,0.11491,249.78076,8.41538,89.78529,88.85134,0.428946587,0.362232138,0.114399139,0.163611368,0.229017994,0.267818022,0.817672651,0.699212655,1.105927489,0.900299858,0.043818073,0.078974577,0.037469947,0.076386922,0.2852195,0.304912655,0.307721078,0.328968069,0.342241929,0.294881487,-0.081365473,0.084322854,0.166898425,0.166586181,0.027802971,0.038151233,0.027255393,1.184175951,0.10593383,0.305749607,0.109416939,3.658145238,0.573315963,0.104153618,-0.164559291,0.447779355,0.146631927,-0.305749607,0.112959194,0.055651485,1.343654588,0.113871108,3.053090472,Weighted_Average,2023-01-01 to 2023-12-31,0.24
1191,15.7243145,36.95511396,280877,1739501,Gash Barka,1,Forto Sawa,Sawa 2,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,53.9,12.5,33.6,Sandy Loam,2,0.21,9.47,284.20416,28.51456,182,-0.59088,1.89687,628.07666,0.69275,0.11838,299.89307,8.37345,89.63387,88.47659,0.310919162,0.234499661,0.079730257,0.123356734,0.155935965,0.177885925,0.737319286,0.646338907,0.971977533,1.13523979,0.021943427,0.048720887,0.019235751,0.048512808,0.272718645,0.311484867,0.33241055,0.33895832,0.334681143,0.273888374,0.172709693,0.140111594,-0.027044378,0.11664906,-0.003154701,0.018189784,0.014389447,1.325883203,0.258509177,0.458685437,-0.070499492,2.493553126,0.680685824,0.249351244,0.033406491,0.431896933,0.361371648,-0.458685437,0.272191769,0.124786376,2.131711885,0.267833066,4.144899522,Weighted_Average,2023-01-01 to 2023-12-31,0.16
43,15.733003,37.27912911,315615,1740153,Gash Barka,2,Dghe,Hawashayt,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,23,51,26,Clay  ,4,0.13,7.32,290.10751,29.06714,183,-0.01196,1.18888,536.93036,1.65811,0.23611,1.77894,7.50069,89.57186,89.18447,0.482248009,0.415876956,0.125179996,0.183593503,0.262850389,0.28992058,0.752052305,0.681832386,1.078782415,0.839731563,0.053227535,0.09385351,0.048257624,0.087184862,0.30071981,0.319374348,0.326793899,0.343025668,0.338155743,0.323721449,-0.11994958,0.073899575,0.20054232,0.177529332,0.035602144,0.046663654,0.032593232,1.159593004,0.081659139,0.280571964,0.140279953,3.713649304,0.554222106,0.081340258,-0.192145931,0.448536928,0.108444212,-0.280571964,0.085298469,0.045214889,1.243269603,0.088024382,2.593994207,Weighted_Average,2023-01-01 to 2023-12-31,0.32
1169,15.73374457,36.94708062,280026,1740553,Gash Barka,1,Forto Sawa,Kurmud,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,53.6,11.6,34.8,Sandy Loam,2,0.15,9.46,283.45001,28.51027,186,0.00739,2.25276,625.71704,3.05096,0.40586,331.4696,6.89091,89.04471,88.79868,0.355872214,0.318699438,0.086597353,0.133380904,0.18424562,0.215672257,0.759990338,0.649248508,1.123039639,0.893210518,0.028766561,0.054668143,0.024574847,0.053245626,0.246882127,0.267388547,0.277065231,0.286079944,0.293203983,0.253477865,-0.069883646,0.055105748,0.160721493,0.160140014,0.025737942,0.029505096,0.02135962,1.116638975,0.134970709,0.350068657,0.108389243,3.17447007,0.600604193,0.130388225,-0.124509908,0.454757062,0.201208385,-0.350068657,0.149393192,0.065633377,1.503781917,0.144832878,3.523820583,Weighted_Average,2023-01-01 to 2023-12-31,0.32
1190,15.74135353,36.95776115,281179,1741384,Gash Barka,1,Forto Sawa,Sawa 1,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,51.7,12.5,35.8,Loam,3,0.15,9.23,281.57501,28.5293,184,-0.02625,1.81079,619.98389,2.43678,0.33103,351.39771,7.11569,89.31794,88.78214,0.350640037,0.286772394,0.076983569,0.122925204,0.154202964,0.204707403,0.831376859,0.626263506,1.164666879,1.040395804,0.025163699,0.052440613,0.018955431,0.057505995,0.280918002,0.312689124,0.303908816,0.335917893,0.332108247,0.256173504,0.029011286,0.100198302,0.073105404,0.112863881,0.00825096,0.017403945,0.013873816,1.222711964,0.223575591,0.424014029,0.036435085,2.361630294,0.663394458,0.21496257,-0.071394551,0.480852086,0.326788915,-0.424014029,0.242198671,0.105858023,1.970836406,0.234376387,4.061293568,Weighted_Average,2023-01-01 to 2023-12-31,0.23
1171,15.74193195,36.95970525,281388,1741446,Gash Barka,1,Forto Sawa,Kurmud,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,56.9,12.2,30.9,Sandy Loam,2,0.15,9.28,281.60501,28.52708,184,0.04358,1.84532,619.44556,2.47788,0.33604,280.48328,7.09896,89.26371,88.87785,0.355239219,0.30598182,0.078333187,0.125125576,0.164377481,0.213167696,0.811855572,0.626036573,1.165340951,0.982187573,0.026672731,0.05497414,0.020567827,0.054893639,0.257513875,0.282791603,0.300565631,0.302502416,0.299456017,0.257891513,-0.008929539,0.074494603,0.107694565,0.135583735,0.014601631,0.022286913,0.016964993,1.160981456,0.200858994,0.412129855,0.06445454,2.677704715,0.646456788,0.193499711,-0.083368685,0.479039359,0.292913575,-0.412129855,0.217920874,0.096299564,1.828508553,0.211703904,3.808530034,Weighted_Average,2023-01-01 to 2023-12-31,0.18
1170,15.7472798,36.95667566,281069,1742041,Gash Barka,1,Forto Sawa,Kurmud,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,48.8,12.2,39,Loam,3,0.11,9.29,279.26666,28.54826,182,0.06476,0.77627,619.30548,1.02849,0.15933,347.66418,7.97828,89.23148,89.06037,0.319696935,0.285991059,0.069690284,0.114107365,0.155793503,0.190873795,0.74826516,0.610743085,1.12114471,0.869735888,0.021780106,0.042347179,0.017777186,0.043744122,0.22917825,0.251863452,0.247287757,0.263744031,0.272920289,0.221859574,-0.07257611,0.05564891,0.164486917,0.154449813,0.025404974,0.024062277,0.017623861,1.1178564,0.141091006,0.368517404,0.115915647,2.877031907,0.613493559,0.134547612,-0.12770923,0.47392239,0.226987118,-0.368517404,0.162488543,0.064696207,1.587279004,0.151970134,3.920208952,Weighted_Average,2023-01-01 to 2023-12-31,0.28
1168,15.76373945,36.95343192,280739,1743866,Gash Barka,1,Forto Sawa,Kurmud,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,54.3,9.8,35.9,Sandy Loam,2,0.44,9.35,276.00418,28.55601,180,0.02374,0.45143,610.89581,0.56166,0.11294,126.41953,8.58322,89.65687,88.5275,0.314810469,0.271045723,0.051978132,0.096342559,0.114789361,0.184706386,0.868125996,0.539513714,1.273923676,1.155720428,0.017795086,0.045418611,0.011059101,0.047133006,0.255177999,0.284787364,0.313801632,0.303677374,0.287704584,0.245896269,0.073106099,0.0747022,0.026682976,0.08737098,0.002331318,0.010029259,0.008417544,1.161466286,0.313050964,0.53020152,0.002193928,1.831603342,0.732170383,0.299750511,-0.001604865,0.531354255,0.464340767,-0.53020152,0.338116404,0.140722926,2.733717026,0.321474586,4.700032385,Weighted_Average,2023-01-01 to 2023-12-31,0.26
1167,15.76810195,36.95324822,280724,1744349,Gash Barka,1,Forto Sawa,Kurmud,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,45.2,11.6,43.2,Loam,3,0.12,9.43,275.47028,28.5585,181,-0.03833,1.03701,609.4798,1.4081,0.20562,42.17735,7.66413,89.76632,88.82073,0.327191726,0.296584841,0.070390639,0.116018856,0.164553025,0.194354146,0.716595819,0.606717233,1.093526747,0.832787658,0.022548746,0.043898293,0.019091254,0.044026528,0.226527343,0.246585804,0.247980276,0.260157854,0.259049324,0.225867539,-0.089253908,0.049067064,0.183149894,0.172983014,0.031681821,0.028464878,0.020069291,1.103197737,0.126950618,0.362532239,0.128913891,3.127375267,0.601115777,0.121386315,-0.137717847,0.476461706,0.202231554,-0.362532239,0.145715979,0.058991975,1.506993113,0.137135681,3.687062168,Weighted_Average,2023-01-01 to 2023-12-31,0.25
45,15.77994124,37.2206566,309392,1745399,Gash Barka,2,Dghe,Hawashayt,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,22,47,31,Clay,4,0.1,7.23,282.63474,28.92722,184,-0.0116,1.31253,559.04364,1.78748,0.25188,338.19135,7.42556,89.437,88.4906,0.481398458,0.418490118,0.118255098,0.173369004,0.252145957,0.2850109,0.771006212,0.682100577,1.132091723,0.843728949,0.049412056,0.088893092,0.043714293,0.084189175,0.295389315,0.313711702,0.317680517,0.335148166,0.332606882,0.311893657,-0.136937819,0.06990681,0.212096932,0.185133215,0.039266187,0.046680592,0.032096361,1.150322162,0.085205832,0.293883827,0.151706856,3.858696048,0.557503962,0.084514568,-0.204883305,0.47044099,0.115007923,-0.293883827,0.089794714,0.046339931,1.259907238,0.091885779,2.705181494,Weighted_Average,2023-01-01 to 2023-12-31,0.35
1189,15.80340945,36.96438183,281955,1748245,Gash Barka,1,Forto Sawa,Bresayb,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,44.3,16.4,39.3,Loam,3,0.21,9.29,268.81668,28.6487,179,-0.04181,1.62967,594.6441,2.16854,0.29833,73.56875,7.23231,89.5842,88.95816,0.37877179,0.31954734,0.088791582,0.134595861,0.183343598,0.222052877,0.798970494,0.659690282,1.149766216,0.974620653,0.029887398,0.060147513,0.024677289,0.05977808,0.269206512,0.29675384,0.308237635,0.323057747,0.327490776,0.270870228,-0.018015252,0.084810007,0.11763457,0.153323959,0.018036198,0.028110966,0.02063677,1.18533858,0.178597398,0.392115265,0.06710037,3.128523244,0.627032959,0.173052622,-0.102668394,0.475635596,0.254065918,-0.392115265,0.191678383,0.088313421,1.681202062,0.188931627,3.598109176,Weighted_Average,2023-01-01 to 2023-12-31,0.25
1188,15.80786474,36.97411788,283003,1748728,Gash Barka,1,Forto Sawa,Hmetayb,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,51,14.2,34.8,Loam,3,0.19,9.48,267.21085,28.68006,184,0.33514,1.74656,592.86273,1.89559,0.26506,332.32111,7.36684,88.70222,88.7291,0.335929766,0.272361074,0.082733242,0.131471004,0.171724295,0.211485117,0.774993624,0.629288886,0.998075414,1.020553464,0.027804161,0.058897553,0.022576765,0.061345153,0.290068416,0.326155273,0.329158167,0.350275276,0.347843542,0.278495025,0.094422737,0.10450378,0.037610787,0.132763572,0.004993342,0.022798731,0.01745456,1.233398595,0.226029677,0.429167702,-0.009879979,2.65183173,0.657156503,0.218719373,-0.010181509,0.437437794,0.314313005,-0.429167702,0.238217658,0.111322559,1.916782753,0.235942598,3.664530322,Weighted_Average,2023-01-01 to 2023-12-31,0.27
60,15.81567243,37.35344422,323651,1749237,Gash Barka,2,Dghe,Hawashayt,1,CG,0.65,MVSedts_04,1,Fluvisols,2,60,15,25,Sandy Loam,2,0.05,7.18,268.66806,29.26219,176,0.20935,2.04783,482.40924,2.71704,0.36518,153.67191,7.00682,89.09099,89.28233,0.48415815,0.406512181,0.110527364,0.165657886,0.244834987,0.287018694,0.782157843,0.667202553,1.107790877,0.85240671,0.04754691,0.089778599,0.040558846,0.087551539,0.30503776,0.326398115,0.329085512,0.353089821,0.356376635,0.312797043,-0.105256812,0.087177002,0.194080701,0.19288301,0.03743487,0.047224509,0.031952592,1.191005272,0.109890682,0.330328059,0.131013466,3.872350872,0.573399126,0.108751051,-0.190684102,0.490139126,0.146798251,-0.330328059,0.114795166,0.059574118,1.344111463,0.117677043,2.72511115,Weighted_Average,2023-01-01 to 2023-12-31,0.25
